name,vat,street,street2,city,zip,phone,mobile,email,is_company,customer_rank
GOOD EARTH,27AAAFG2875P1ZW,"PLOT NO.N-61,, MIDC,","TARAPUR,BOISAR,","DIST-THANE,",401506,02525-273160,9320058792-KARUNA RAWAT,purchase@gempl.net,True,1
GOOD HOPE CO,27AAHHV6104M1ZQ,"214/16,DR. CAWASJI HORMUSJI STREET,, 1ST FLOOR, ENTRANCE FROM KALYANDAS","HARIDAS CLOTH STORE, BEHIND PARSI DAIRY",DHOBI TALAO MUMBAI,400002,22406427 / 66312452,9223232452,virang999@gmail.com,True,1
GOPAL ENTERPRISES,,"102,PRINCESS STREET,, KESHAV BAUG BLDG",,MUMBAI,400002,,,,True,1
GOPAL INDUSTRIAL ENTERPRISES,27ABEPT3217D1ZV,"J-290, M.I.D.C.,, BHOSARI",PUNE,PUNE,411026,20 27122747,9881372221,shekhar.tipale@gmail.com,True,1
GOPAL PAINTS,,", ",,,,,,,True,1
GRACE ORGANICS PVT.LTD,,"29 & 31,""SARASWATI"",TUNGARESHWAR,, INDUSTRIAL COMPLEX NO.1,VILLAGE SATIVALI","VASAI ROAD (E),",DIST:THANE,,283343656,,,True,1
GRAND POLYCOATS COMPANY PVT.LTD,24AAACG8439N1Z8,"PLOT NO.1135-37,, PADRA-JASPUR ROAD",DISTRICT- VADODARA,PADRA,391440,2662-304200,purchase@grandpolycoats.com,purchase@grandpolycoates.com,True,1
GRANOCK PHARMA,27AAHFG2258F1ZH,"403, SHREEJI ARCADE, JUNCTION, OF M.G.ROAD & S.V.ROAD",KANDIVALI WEST,MUMBAI,400067,66955505,,granockpharma@gmail.com,True,1
GRASIM INDUSTRIES LTD-EPOXY DIVISION,24AAACG4464B2Z3,"EPOXY PLANT-VILAYAT, PLOT NO.1,GIDC,VILAYAT IND ESTATE","PO-VILAYAT,TALUKA-VAGRA,GUJARAT",BHARUCH,392012,66928172,07208032992,kaushik.sashte@adityabirla.com,True,1
GRAUER & WEIL (INDIA) LIMITED,27AAACG3741K1ZL,"PAINT DIVISION B.D. PATIL MARG,, GAVANPADA, NEAR HPCL CHEMBUR",MUMBAI,MUMBAI,400074,-91-22-2544 4016/17/18,,,True,1
GRAUER & WEIL (INDIA) LTD,26AAACG3741K1ZN,"PLOT NO.07,, SURVEY NO.216/3 & 216/4,","DADRA INDUSTRIAL ESTATE,",DADRA(D.& N.H.U.T.),396193,02606454137,,ranjit.mali@growel.com,True,1
GREEEN HYDROXYL AND TECHNOLOGIES,27AJSPC2662B1ZE,"NEAR JAYSHREE,R NO 06,PLOT NO.151, SWAMI VIRIJANAND NANDIVALI ROAD","GANDHINAGAR, DOMBIVALI,KALYAN",THANE,421201,9371888093,,info@greenhydroxyl.com,True,1
GREEN HYDROXYL & TECHNOLOGIES,27AJSPC2662B1ZE,"INDUSTRIAL UNIT NO.7,SHANKARA NAGAR, NEAR DRUM COMPANY,KALYAN SHIL ROAD",DOMIVALI -EAST,THANE,421203,9371888093,9371888093,info@greenhydroxyl.com,True,1
GSP CROP SCIENCE PVT.LTD,,"UNIT-III,PLOT NO.1,2,5 & 16, G.I.D.C. INDUSTRIAL ESTATE",,VADODARA,391340,26466580/26449936,,imports@gspcrop.in,True,1
GUFIC BIOSCIENECES LTD,24AAACC3419N1ZQ,"NATIONAL HIGHWAY NO.8, NR.GEB GRRID",AT & PO :KABILPORE,NAVSARI,396424,02637-239946/309424,67261039/67261022,chirag@guficbio.com,True,1
GUJARAT POLYSOL CHEMICALS PVT LTD,24AAACG8908Q1Z4,"PLOT NO.1734, IIIRD PHASE",G.I.D.C.,VAPI,396195,0260-2426407,9825603019/9925100334,chandrasekhar@gpcpl.net,True,1
GUJRAT ALKALIES & CHEM.LTD.,,"P.O.DAHEJ,, TAL.VAGRA,","DIAT.BHARUCH,",GUJRAT,392130,,,,True,1
GUMPRO DRILLING FLUIDS PVT LTD (100%EOU),27AADCG2319N2ZF,"(100% EOU UNIT), GUT NO.193,TAKAI ADOSHI ROAD,","KHOPOLI,VILLAGE-DHEKU,TALUKA-KHALAPUR",DIST.RAIGAD,410203,,9320749503/9819615923,ramanlal@gumprodf.com,True,1
GUNA SAI LIFE SCIENCE PVT.LTD,,"49/A,S.V.CO-OP IND ESTATE,, IDA BACHUPALLY,",,RANGAREDDY DIST.,500090,040-23157980,9866390229,gunasailifescience@gmail.com,True,1
GUNJAN PAINTS LTD,24AAACG5470F1ZW,"BLOCK NO.1162.MOTI-BHOYAN VILLAGE, VADSAR KALOL ROAD","TAL.KALOL,DIST;GANDHI NAGAR",KALOL,382721,9725011051,9725011026,purchasegunjan@gmail.com,True,1
GUPTA & CO.PVT LTD,06AAACG1978N1Z8,"JANTIKALAN ROAD,, P.O.KUNDLI,",,DISTT.SONEPAT (HARYANA),,91-11-23353962/963/964,,purchase@gcpl.co,True,1
GURAV HEALTHCARE PVT.LTD,,"B/29-1,M.I.D.C.MAHAD,, DIST.RAIGAD",D.L.NO-KD 389,RAIGAD,,,,kkamat@guravhealthcare.com,True,1
GURDIAL MAL CHHOGALALA JAIN,,"2148-49,TILAK BAZAR, DELHI",,DELHI,6,23977236,9818397799/23977236,Rahul7373@yahoo.com,True,1
GURJAR PAINTS,24AETPP9522K1ZT,"188/2 GIDC ESTATE,, WAGHODIA",WAGHODIA,WAGHODIA,391760,02668 262480,08460060207,gurjarpaints1011@gmail.com,True,1
GURUDEV DYECHEM PVT LTD,27AAICG2643L1ZC,"1 ST FLOOR,FLAT NO.13, BUILDING NO.210, PANT NAGAR",NEW SATYAM SHIVAM SUNDARAM CO-OP HSG SOC,"GHATKOPAR-EAST,MUMBAI",400075,9324087820,9324087820,sales@synorg.in,True,1
H K ENTERPRISE,27AAFPS3954E1ZJ,"108, SAI JYOT NEEPA CHSL,, 1ST FLOOR, S.L.ROAD,","JUNCTION S.L.ROAD & S.N.ROAD,MULUND(WEST",MUMBAI,400080,,922 343 2600 / 922 329 2600 /,hkenterprise1973@gmail.com,True,1
H.K.S.CHEMICAL INDUSTRIES,,"101-A,, MATRUCHHAYA,","378/80,NARSHI NATHA STREET,",MUMBAI,400009,66313044,9322222572,hkschemicals@yahoo.co.in,True,1
H.R.DYECHEM,27AAKPS8232Q1ZS,"SHOP N0.10, TRIDEV SHOPPING MALL,, BHAKTI MARG,",MULUND  WEST,MUMBAI,400080,022-25905851,,rahulshah@hrdvechem.com,True,1
HAM INTERNATIONAL,27AAEPS4152P1Z5,"MALBARI HOUSE,2ND FLR,, ROOM NO.34,19/21 V.V.CHANDAN STREET,",MASJID BUNDER,MUMBAI,400003,23453515/23464990,9821240248,purchase@haminternational.in,True,1
HANSON PAINT & COATIING UNIT-2,06AAAPK2381A2ZC,"KHASRA NO.150/12/2, 18,19/1, REVENUE ESTATE, ISMAILA II B,",ROHTAK,HARYANA,124501,"8683080865, 8307792139","8683080865, 8307792139",hansonpaintunit2@gmail.com,True,1
HANUCHEM LABORATORIES,02AADFH7704H1ZR,"Khasara No. –1317-20,, Village – Manpura","Near Baddi, Distt. Solan (H.P.)",,,01795-236929(fax)09318720271(Office),,hanuchem06@gmail.com,True,1
HARDCASTLE PETROFER PVT.LTD,,"PLOT NO.1906,1908,1910 &1912,, GIDC,PHANSA ROAD,","SARIGAM,TAL.UMARGAON,",DIST.VALSAD,396155,0260-2780377,,rahul.surve@hawcoindia.com,True,1
HARDCASTLE PETROFER PVT.LTD.,24AABCH5032R1ZF,"PLOT NO.1906,1908,1910 & 1912,, GIDC,PHANSA ROAD,","SARIGAM,TAL.UMARGAON,",DIST:VALSAD,396155,,,,True,1
HARDWARE TRADING CORPORATION,27AABFH8363C1ZI,"206, EXIM HOUSE (FAIZ-E-QUTBI) ,375, NARSHI NATHA STREET,","MASJID,",MUMBAI,400009,23449275/23400110,,mahesh_htc1@yahoo.co.in,True,1
HARESH KUMAR & CO,27AAAPT5394C1ZL,"218,DARIYASTHAN BUILDING, 33,DARIYASTHAN STREET,","VADGADI,",MUMBAI,400003,66313066/66312165,,hareshnt@rediffmail.com,True,1
HARI CONSOLIDATED PVT LTD,07AAACH2595N1Z6,"A-64/3,, G.T.KARNAL ROAD INDUSTRIAL AREA,",,DELHI,110033,,,sm@cabseal.com,True,1
HARIKA DRUGS PRIVATE LIMITED,,"GUMMADIDALA,, MEDAK DIST.,",,ANDHRA PRADESH,,08458-275369,,,True,1
HARISH TRADING CORPORATION,27AADPM0424D1ZA,"305, CHAMPAKLAL UDYOG BHAWAN, PLOT NO.105, ROAD NO.29,","NEXT TO SION MTNL, SION EAST",MUMBAI,400022,022-4973 4500,,accounts@htcgrounp.in,True,1
HARLEQUIN PAINTS PVT LTD,27AACCH5631F1ZS,"20 & 21,UNIVERSAL INDUSTRIAL ESTATE,, SAJGAON,KHOPOLI,TALUKA-KHALAPUR,",DIST-RAIGAD,DIST-RAIGAD,410203,02192-263244/265828,7045907788,a.rawoorkar@harlequinpaints.com,True,1
HARLEQUIN PAINTS PVT LTD (UNIT-II),27AACCH5631F1ZS,"PLOT NO.166/02,03,04 & 05,, EMERLAND INDUSTRIAL ADM CO-OP SOCIETY,","AT.DHEKU,PO.SAJGAON,","TAL.KHALAPUR,DIST.RAIGAD",410203,02192-263244/265828,7045907788,a.rawoorkar@harlequinpaints.com,True,1
HARMAN BAWA PVT LTD.,02AAACH0693R1ZD,"KHASRA NO.51,, VILLAGE JUDIKALAN","BADDI,",DIST.SOLAN (H.P),,,,leenamenon@hbpl.co.in,True,1
HARMAN BAWA PVT.LTD.,08AAACH0693R2Z0,"PLOT NO. F-151-155, INDUSTRIAL AREA PHAS, NEEMRANA,",RAJASTHAN,ALWAR,301705,"25222083,25222629",,,True,1
HARMONY ORGANICS PVT LTD,27AABCH4185P1Z1,"PLOT NO.D-5 MIDC KURKUMBH, PUNE SOLAPUR ROAD ,",TALUKA -DAUND,PUNE,413802,8080128187,,purchase@harmonyorganics.in,True,1
HARSH EXIM,27ADGPT9787J1ZH,"G-24 RIZVI PARK,, S V ROAD",SANTACRUZ (W) MUMBAI,MUMBAI,400054,,9820129406,,True,1
HARSHLAXMI CHEMISOLV,24AKCPK8308D1ZJ,"D 613,SHIROMANI COMPLEX,, OPP OCEAN PARK,NEHRU NAGAR,","SATELLITE,",AHMEDABAD,380015,,,harshlaxmi@hotmail.com,True,1
HARSHLAXMI CHEMISOLV PVT LTD,24AAFCH8040P1Z9,"D 613,SHIROMANI COMPLEX,NR GALAXY MALL, OPP OCEAN PARK,NEHRU NAGAR,","SATELLITE,",AHMEDABAD,380015,,,harshlaxmi@hotmail.com,True,1
HARYANA LEATHER CHEMICALS LTD,,"72-77,, HSIDC INDUSTRIAL ESTATE,","HANSI ROAD,",JIND (HARYANA),126102,91-124-2739000,,investor_grievances@leatherchem.com,True,1
HASITA AROMATICS PVT LTD,36AAACH4923L1ZH,"PLOT NO 19/A,SY NO 461, IDA MANKHAL","MAHESWARAM MANDAL ,R R DIST.",MAHESWARAM,501359,+91 40 2761 2627,,,True,1
HASMUKHRAY & CO.,27AAAFH0914Q1Z9,"2-F,KAKAD HOUSE,, B-WING,11,NEW MARINE LINES,","OPP.BOMBAY HOSPITAL,",MUMBAI,400020,66163333,,,True,1
HAZELO LAB PRIVATE LIMITED,36AADCH5946A1ZS,"SY NO.242,247,248 & 249, JABLIKPALLY VILLAGE,","POCHAMPALLY , BHUVANGIRI DISTRICT",BHUVANGIRI,508284,,09989519793,seshireddy.a@honourlab.com,True,1
HDFC BANK LTD,37AAKFK3271H1Z6,"BANK HOUSE,HYDERABAD,TELANGANA34,, A/C KEVY'S LABS",C 25 APUROOPA COLONY IDA JEEDIMETLA,HYDERABAD,500055,,,,True,1
HDFC BANK LTD_,36ALFPK7968K1ZE,"HYDERAABAD, A/C AYYAPPA AGENCIES,","PLOT NO.104 & 105 RK""S ELITE VIGNANAPURI","VOLONY, KUKATPALLYHYDERABAD",500072,,,,True,1
HEATSHRINK TECHNOLOGIES LTD,,"PLOT NO.112,, 13TH ROAD,","M.I.D.C.,ANDHERI (E),",MUMBAI,400093,,,,True,1
HEER PHARMA PVT.LTD.,27AAACH8217P1Z5,"UNIT NO:317, UNIQUE INDUSTRIAL ESTATE,, TWIN TOWER LANE, OFF V.S. MARG,","PRABHADEVI, MUMBAI",MUMBAI,400025,022-43331444,,logistics@heerpharma.com,True,1
HEETU CHEMICALS & ALKALIES LIMITED,27AAACH1535Q1ZC,"305,KONARK SHARM,, TARDEO ROAD,","TARDEO,",MUMBAI,400034,022-61241234,9322655767,sales@heetu.com,True,1
HEETU CHEMICALS & ALKALIES LTD,27AAACH1535Q1ZC,"E-8 COMMERCE CENTRE, TARDEO MAIN ROAD",TARDEO,MUMBAI,400034,,9821661251,,True,1
HELLY CHEM INDUSTRIES,,"C/217,A,KAILASH ESPLANADE, L.B.S.MARG",GHATKOPAR (W),MUMBAI,400086,,9322285059,info@hallychem.com,True,1
HEMANI AROMATICS,27AAAFH0603E1Z4,"(ISO: 9001:2005 CERTIFIED), A/261,MIDC,TTC INDUSTRIAL AREA,","MAHAPE,",NAVI MUMBAI,400701,,,info@hemaniaromatics.com,True,1
HEMANI IMPEX,27AACFH9292D1Z9,"25A, HIMALAYA HOUSE,79,, PALTON ROAD,",MUMBAI,MUMBAI,400001,022 22615902,9821097231,vhemani@gmail.com,True,1
HEMINDS,,"N-18,ADDL M.I.D.C., ANAND NAGAR",AMBERNATH (EAST),DIST; THANE,421606,25001179/89--9820050596,,heminds@gmail.com,True,1
HEMLIN CHEMICALS,27AAPPS0908L1Z6,"109,JHALAWAR,1ST FLOOR,, E.S.PATANWALA COMPOUND,","L.B.S.MARG,GHATKOPAR EAST",MUMBAI,400086,25001179/89,,info@hemlinchemicals.com,True,1
HEMLIN CHEMICALS_,27AAPPS0908L1Z6,"109,JHALAWAR,1ST FLOOR,, E.S.PATANWALA COMPOUND,","L.B.S.MARG,GHATKOPAR EAST",MUMBAI,400086,25001179/89,,info@hemlinchemicals.com,True,1
HEMPEL PAINTS (INDIA) PVT LTD,27AACCH2681P1Z3,"F-8,F-9,F-10,MIDC, M.I.D.C. MALEGAON,","SINNAR,",NASHIK,422103,25559910/61392555,,sane@hempel.com,True,1
HENIKS INCORPORATION,27AAAHS1388D1Z7,"203, SAGAR COMPLEX CHS LTD, SHRADDHANAND ROAD,ABOVE PETON SHOWROOM,","VILE PARLA EAST ,",MUMBAI,400057,66312279/23444511,9821091459/9223432279,heniks123@gmail.com,True,1
HERMES CHEMICAL COMPANY (P) LTD.,,"SURVEY NO.134 & 149,, RAMLINGAMPALLY VILLAGE,","BOMMALARAMARAM MANDAL,",NALGONDA,508128,91-40-27715685/27700818,91-9000991092,purchase@hermeschem.com,True,1
HETAL CHEM IMPEX,27AAMFH5676D1Z3,"606/607, CRYSTAL PARADISE CO-OP SOCIETY, LTD,PLOT NO. 30 D.S.MARG,OFF VEERA DESAI","ROAD, OPP SKODA SHOWROOM  ANDHERI WEST",MUMBAI,400053,022-49032121,,,True,1
HETAL IMPEX,27AAEHR1704E1ZI,"C-601, Adarsh Galaxy,, Adarsh Vihar Complex,",Malad(W),Mumbai,400064,22 2808 5756,,hetal_impex@hotmail.com,True,1
HETERO DRUGS LIMITED (UNIT-I),37AAACH5071K1ZG,"SY NO.213,214 & 255,, BONTHAPALLY VILLAGE,","JINNARAM MANDAL,MEDAK DIST.",BONTHAPALLY VILLAGE,502313,,,Pavani.K@heterodrugs.com,True,1
HETERO LABS LIMITED (UNIT-I),37AAACH5506R1Z6,"SY NO.10,I.D.A.,, GADDAPOTHARAM VILLAGE,","JINNARAM MANDAL,",MEDAK DIST,502313,040-23704923/24/25,,,True,1
HETERO LABS LIMITED UNIT-III,37AAACH5506R1Z6,"N.NARSAPURAM VILLAGE,, SY.NO.126,150,151,","RAJAYYAPETA,",VISAKHAPATNAM DIST,531081,,09347552276.,SubbaRao.C@heterodrugs.com,True,1
HETERO LABS LTD (UNIT-IX),37AAACH5506R2Z5,"HETERO INFRASTRUCTURE SEZ LTD, PLOT NO.2",N.NARSAPURAM VILLAGE,VISAKHAPATNAM,531081,,,,True,1
HETRO DRUGS LTD (UNIT-IV),37AAACH5071K1ZG,"SURVEY NO.599,TEMPLE ROAD,, BONTHAPALLY VILLAGE,","JINNARAM MANDAL,",DIST:MEDAK,502313,,,,True,1
HIGH PURITY LABORATORY CHEMICALS PVT LTD,24AACCH4739C1ZX,"PLOT NO.1902,, FANSA ROAD,","CHAR RASTA, G.I.D.C.",SARIGAM (GUJARAT),396135,22033835/22057323/66379367,,customercare@hplcindia.com,True,1
HIKAL LTD,,"T-21,, M.I.D.C. INDUSTRIAL AREA,",MAHAD,MAHAD,402309,022-30973100,9920072491,,True,1
HIMALAY THERMOPLAST,24AAIFH8413N1Z3,"RAJPAR-KHANPAR ROAD,, AT RAJPAR,",,MORBI,363641,,9913709393,,True,1
HIMSON CHEMICAL INDUSTRIES PVT.LTD,,"N-75,M.I.D.C.,, TARAPUR,","BOISAR,",DIST.THANE,,66312794,,,True,1
HIND RASAYAN,27AAIPS6410J1ZG,"PAREKH MARKET PREMISES CO.OP. SOC.LTD., SHOP NO.29.,M.G.ROAD,NEAR GANDHI MARKET,","GHATKOPAR(E),",MUMBAI,400077,,9326883662/9821048984,hindrasayan@hotmail.com,True,1
HINDUSTAN PAINTS & PRINTING INKS,33AAAFH1926Q1ZA,"112, PERAMBUR REDHILLS ROAD,, KALPALAYAM,",CHENNAI,CHENNAI,600099,,,,True,1
HINDUSTAN RASAYAN,27AACPP0420B1ZG,"1, GULABI HOUSE, 2 ND FLOOR, 111/115, KAZI SAYED STREET",MASJID - WEST,MUMBAI,400003,23410569/66312004/40060681,,nlpnimish@gmail.com,True,1
HINDUSTAN SPECIALITY CHEMICALS,27AABFH2933C1ZU,"401,EARTH SAMPANN BLDG, 198/200 KHETWADI MAIN ROAD","4TH FLOOR,",MUMBAI,400004,66569999,,accounts@nutron.in,True,1
HINDUSTHAN SPECIALITY CHEMICALS LIMITED,24AACCB1995Q2Z5,"PLOT NO.830, GIDC,, JHAGADIA INDUSTRIAL ESTATE,",JHAGADIA,BHARUCH,393110,,,,True,1
HINDUSTHAN SPECIALITY CHEMICALS LTD,,"PLOT NO.W118B,NEAR DEEPAK FERTIZERS, M.I.D.C. TALOJA",PANVEL,DIST:RAIGAD,410208,8976003385/7208056478,,hsci@thehindusthangroup.co.in,True,1
HINDYS LAB PRIVATE LIMITED,36AABCH9256P1ZW,"SY NO. 290 & 291, VELIMINEDU VILLAGE, CHATYALA  MANDAL",NALGONDA DISTRICT TELANGANA,,508114,,,,True,1
HI-TECH INTERNATIONAL,03AADFH9663F1ZF,"B-31,OPP. POWER HOUSE, BEHIND BRAILLE BHAWAN CHANDIGARH","ROAD, LUDHIANA",PUNJAB,141010,,"9878360549,9914750444",purchase@doctorrust.com,True,1
HONOUR LAB LIMITED (UNIT-3A),27AACCH8413M1ZB,"PLOT NO.D-10,, MIDC,KURKUMBH,","DAUND (TALUKA),",PUNE (DIST),413802,91-211-72352566/23710405,,,True,1
HONOUR LAB LIMITED (UNIT-3B),27AACCH8413M1ZB,"PLOT NO.A-88, MIDC KURKUMBH, DAUND (TALUKA),","PUNE (DIST) ,INDIA",PUNE,413802,21172352566,,,True,1
HONOUR LAB LIMITED UNIT-V,36AACCH8413M1ZC,"S.NO.371A,371AA,372,373AA,, 378,378E1,429,430,GUNDLAMACHNOOR VILL.,","HATHNOORA ,MANDAL,MEDAK DIST.",TELANGANA,,23710405,,jyothi.mandala@honourlab.com,True,1
HRIDAAN PHARMA CHEM,27COYPS9467R1Z2,"RAJESHWARI CHS LTD FLAT NO 003, RAM NAGAR,OFF ,S.V.Raod",BORIVALI WEST,MUMBAI,400092,9820230636,9324370458,hridaanpharmachem@gmail.com,True,1
HRISHABH LIFE SCIENCES,27AACPP0680K1ZJ,"1003 10TH FLOOR,HUBTOWN SOLARIS,, N.S.PHADKE MARG,OPP TELI GALLI,","NEAR EAST WEST FLYOVER,ANDHERI (E),",MUMBAI,400069,22-62365799,,,True,1
HRITIK CHEMICALS,,", ",,,,,,,True,1
HRITIK CHEMICALS PVT LTD,27AACCH3398B1ZO,"PURNA VILLAGE, BHIWANDI",,BHIWANDI,421302,,,,True,1
HRITIK CHEMICALS PVT.LTD,,"B-13,LAXMI INDUSTRIAL ESTATE,, OFF VEERA DESAI ROAD,","NEW LINK ROAD,ANDHERI (W),",MUMBAI,400053,91-02266793721/26362209,enquiry@hritikchemical.com,info@hritikchemical.com,True,1
HRITIK CHEMICALS PVT.LTD.,27AACCH3398B1ZO,"UNIT NO. 1301/1302/1303 & 1304 B WING, DHANASHREE HEIGHTS, BLDG NO.2, AZAD NAGA","OFF VEERA DESAI ROAD, ANDHERI WEST",MUMBAI,400053,022-26313359,,accounts@hritikchemical.com,True,1
HUBERGROUP INDIA PRIVATE LIMITED,26AAACH7063F1ZS,"UNIT NO.2S,, S.NO.137/1,144/7,141/1,2 & 3,","JANIVANKAD,",DAMAN (U.T.),396210,91-2603052100,,,True,1
ICA PIDILITE PRIVATE LIMITED,24AABCW7477K1ZT,"SURVEY NO.187,188,189,, JAMBUSAR PADRA ROAD , ANKHI",BESIDE ATLANTA TRANSFORMERS INDIA P LTD,BHARUCH,392150,,902962976,Shweta.Parmar@icapidilite.com,True,1
ICMI EXIM PRIVATE LIMITED,,"SHOP NO.23,KHAD BOARD (MHADA),, MIG III,SHANTI GARDEN ROAD,",MIRA ROAD (EAST),DIST.THANE,401107,,,,True,1
ICONIC PHARMACHEM,,"PLOT NO.3202, PHASE III G.I.D.C. ESTATE,, PANOLI,","ANKLESHWAR, DIST BHARUCH",ANKLESHWAR,394115,,,,True,1
ICR PAINT INDIA PVT LTD,27AADCI5640J1ZG,"3/192, NEW ANAND NAGAR, VAKOLA POLICE STATION",SANTACRUZ-EAST,MUMBAI,400055,26681661,9867111611/9820481116,salesicrpaints@gmail.com,True,1
ICR PAINTS (INDIA) PRIVATE LIMITED,27AADCI5640J1ZG,"KR/12,SHARDA COMPOUND,, OPP.TCI PETROL PUMP,","BEHIND LAXMI VAJAN KATA,PURNA VILLAGE",BHIWANDI,421302,022-26681661-60,9867111611/9820481116,salesicrpaints@gmail.com,True,1
IMPERIAL SALES CORPORATION,27AAOFB8303K1Z6,"UNIT NO. GP 04, 2ND FLOOR,, RAGHULEELA MEGAMALL  PREMISES CO.OP. SOC","BEHIND POISAR DEPOT, KANDIVALI WEST,",MUMBAI,400067,022 -46123000,,,True,1
INDENTA CHEMICALS (INDIA) LTD,27AAACI1397R2ZW,"117,THE SUMMIT BUSINESS BAY, OFF.ANDHERI KURLA ROAD","NEAR WEH METRO STATION,",MUMBAI,400093,26849600 (10 LINES),,indenta@indenta.com,True,1
INDIA PESTICIDES LIMITED,09AAACI3591D1ZO,"PLOT NO.E-17 TO 23 & G-31 TO 35,, UPSIDC INDUSTRIAL AREA,","DEVA ROAD,CHINHAT,",LUCKNOW(UP),,0522-2818054/3265523/2653602/2653603,,info@indiapesticideslimited.com,True,1
INDIAN COMMERCIAL CO.PVT LTD,27AAACI1338Q1ZA,"ORIENTAL HOUSE,5TH FLOOR, 7,J .TATA ROAD",CHURCHGATE,MUMBAI,400020,22855456/22042396,,,True,1
INDIGO PAINTS LIMITED,32AAACI8094D1ZR,"PLOT NO.74,, MAJOR INDUSTRIAL ESTATE",,COCHIN,683104,0484-2532622,,cokpurchase@indigopaints.com,True,1
INDIGO POLYMERS PVT.LTD,,"W-225-A,NEAR DEEPAK FERTILIZERS, TALOJA, M.I.D.C.","TALUKA-PANVEL,",DIST - RAIGAD,,,9930696932,purchase@indigopolymers.com,True,1
INDOCO REMEDIES LIMITED,27AAACI0380C1Z3,"A-26,A-27,A-28/1,A-28/2,, MIDC INDL AREA,PATALGANGA,","VILLAGE-KAIRE,TAL.KHALAPUR,",RAIGAD,410220,02192-251217,,,True,1
INDOTECH ORGANICS,,", ",,,,,,,True,1
INDRAS AGENCIES PVT LTD,33AAACI2667J1ZL,"NEW NO.285, OLD NO.128, WALL TAX ROAD,, CHENNAI,",CHENNAI,CHENNAI,600003,044 24998804,,jaya@indras.co.in,True,1
IND-SWIFT LABORATORIES PVT LTD,,", ",,,,,,,True,1
INDUS CHEMIE,,"PLOT NO.155,JAIN SOCIETY,, MANGALAM BUILDING,","GROUND FLOOR,SION (WEST),",MUMBAI,400022,24071318/66662646,9223432946,yogeshdoshi@hotmail.com,True,1
INDUSTRIAL AROMATICS,27AABPP8526D1ZQ,"3/224, ASHIRWAD INDUSTRIAL ESTATE,, RAM MANDIR ROAD,",GOREGAON,GOREGAON,400104,022 2888 7298,9773162216,,True,1
INDUSTRIAL AROMATICS P LTD,27AAGCI1272D1ZU,"3/213,AHIRWAD INDUSTRIAL ESTATE, RAM MANDIR ROAD",GOREGAON (W),MUMBAI,400104,49773519,7977416335,indarom@gmail.com,True,1
INDUSTRIAL ASSOCIATES,27AAPFM6272M1ZI,"C-214, ANTOPHILL WAREHOUSING COMPLEX,, VIDYALANKAR COLLEGE ROAD,",WADALA (EAST),MUMBAI,400037,"7045143853,9136725748",9920636540,sales@associatedindustries.com,True,1
INDUSTRIAL FILTER CORPORATION,24AAAFI5179A1ZS,"J/405/1,2 & 3,ROAD NO.4, G.I.D.C.,INDUSTRIAL ESTATE,",,"PANOLI,DIST:BHARUCH",394116,02646-272635,09824110029,filtration@ifchepa.com,True,1
INNOVARE LABS PVT LTD,37AADCI0097H1ZJ,"PLOT NO.23-A & 23-B, DENOTIFIED AREA, APSEZ, ATCHUTAPURAM , LALAMKODURU","VILLAGE, RAMBILLI MANDAL, VISHAKAPATNAM",VISHAKAPATNAM,531011,,,kanna@innovarelabs.com,True,1
INNOVATION COATINGS PVT LTD,04AAACI4709D1Z4,"182/53, PHASE-1, INDUSTIAL AREA",,CHANDIAGARH,160002,01725078477,09988888477,inovadeepak@hotmaill.com,True,1
INNOVATIVE LIFESCIENCE,24AADFI3818H1ZL,"PLOT NO.9107/02,, GIDC,",,ANKLESHWAR,393002,,9979288858,,True,1
INNOVATIVE RESINS PVT LTD,,"PLOT NO.G.730,PHASE-II,, RIICO INDUSTRIAL AREA,",DIST.ALWAR,RAJASTHAN,,,9057333114Ramesh Kaul,innovative_resins@yahoo.co.in,True,1
INNOVEN CHEM LLP,27AAFFI8421A1ZQ,"602,MARATHON EMBLEM, MULUND GOREGAON LINK ROAD","NEXT TO D-MART,MULUND WEST",MUMBAI,400080,7030286655,7030286655,yash@innovenchem.in,True,1
INRHYTHM ENERGY LIMITED,,"PLOT NO.6,ROAD NO.78,, FILM NAGAR,","JUBLIEE NAGAR,",HYDERABAD,38,,,,True,1
INSECTICIDES (INDIA) LTD,24AAACI3076P1ZB,"DAHEJ TECH CH21,, AMOD ROAD DAHEJ","VAGRA,DAHEJ",BHARUCH,392130,02641-286501 TO 580,info@insecticidesindia.com,kriti.garg@iilindia.co.in,True,1
INSULATION POLYMERS AND COATINGS,27ADDPR8215L1Z5,"SURVEY NO.7, AT SHILAR,, POST PATHRAJ,KARJAT-MURBAD ROAD,","TALUKA-KARJAT,",DIST.RAIGAD,410201,9970216287/9922566234/8698253777,,ravi.rane@electrocoats.com,True,1
INSULATIONS & POLYMERS PVT.LTD.,27AAACI0335H1ZY,"B-16,MIDC,PHASE-I,, DOMBIVALI EAST",,DOMBIVALI,421203,9223676758/68,,,True,1
INTEGRATED FIRE PROTECTION PVT.LTD.,,"RAJBARIPARA NEAR BDO OFFICE, JALPAIGURI",,JALPAIGURI,735101,03561-257670/255014,9733333747/9735878909,integratedfire@gmail.com,True,1
